500,-0.406,-0.82,1.076,46.42,-24.37,-99.94,-1.56,-2.0,-1.124,-158.44,-213.04,-235.5
550,0.131,-1.058,0.654,52.91,-146.3,-103.65,-2.0,-2.0,-0.253,-158.44,-180.04,-197.47
600,-0.653,-0.894,0.792,63.4,-275.58,-41.69,-2.0,-2.0,1.815,280.65,-256.63,264.49
650,-1.793,-1.435,0.995,-66.86,-257.17,14.4,0.912,-2.0,2.0,210.19,85.03,264.49
700,-1.464,-0.264,-0.083,-129.98,-99.79,85.79,2.0,-2.0,0.43,202.54,243.36,264.49
750,-0.688,0.023,-0.477,6.6,-47.22,82.65,2.0,-0.145,-1.042,133.16,-3.79,124.06
800,-0.564,0.079,-0.145,143.39,-33.28,-0.85,1.039,-0.199,0.935,30.18,56.49,-198.42
850,-0.561,-0.459,0.414,136.65,-35.29,-6.66,-0.453,-0.851,-0.094,67.9,12.18,-235.5
900,-0.843,-0.273,0.273,147.03,-10.21,8.44,-1.716,-1.23,0.432,77.63,-90.67,-235.5
950,-1.013,-0.748,0.319,205.59,-0.26,-3.12,-2.0,-1.425,0.611,32.58,-87.42,-202.28
1000,-0.728,-0.734,0.636,115.83,3.0,-22.31,-2.0,-0.684,0.785,76.32,-59.77,-115.42
1050,-0.871,-0.521,0.54,156.2,11.37,-15.97,-1.478,-0.032,0.802,118.69,-56.1,-52.37
1100,-0.734,-0.764,0.713,138.5,21.07,3.2,-1.298,-0.562,0.513,216.29,-53.02,-20.71
1150,-0.768,-0.501,0.572,161.12,36.82,11.57,-1.002,-0.385,0.529,199.24,-22.97,24.39
1200,-0.708,-0.678,0.613,147.8,49.48,20.88,-0.855,-0.416,0.516,281.76,-11.57,8.83
1250,-0.739,-0.523,0.5,129.7,40.39,26.5,-0.954,-0.519,0.523,269.87,4.1,15.7
1300,-0.75,-0.568,0.457,126.58,30.81,28.37,-0.943,-0.582,0.455,212.26,39.82,22.05
1350,-0.753,-0.549,0.425,104.68,24.8,26.66,-0.874,-0.376,0.446,196.78,38.11,46.46
1400,-0.803,-0.424,0.302,107.65,20.88,26.54,-0.86,-0.345,0.45,184.06,29.38,49.91
1450,-0.822,-0.52,0.311,101.19,8.61,24.49,-0.776,-0.236,0.456,188.29,25.38,46.31
-1,0,0,0,0,0,0,0,0,0,0,0,0
