550,-1.006,-0.144,-0.177,-1.17,-1.55,0.98,1.033,0.053,0.29,-2.74,-2.94,0.65
600,-0.997,-0.131,-0.184,0.09,-0.87,-0.46,1.034,0.052,0.292,-2.68,-3.09,0.85
650,-0.983,-0.149,-0.183,-0.59,-1.22,-0.18,1.031,0.056,0.291,-2.48,-2.87,0.4
700,-1.0,-0.122,-0.187,0.01,-0.28,-0.49,1.03,0.041,0.284,-2.71,-2.44,0.68
750,-0.992,-0.156,-0.185,0.14,-1.0,-0.65,1.03,0.052,0.289,-3.84,-2.64,0.56
800,-1.008,-0.129,-0.182,-1.65,-1.93,1.04,1.041,0.055,0.294,-2.17,-3.38,1.03
850,-1.0,-0.159,-0.174,0.8,-0.09,-0.11,1.027,0.057,0.294,-1.17,-2.41,0.36
900,-0.991,-0.126,-0.184,-0.92,-0.77,0.66,1.033,0.033,0.284,-1.55,-2.26,0.55
950,-0.989,-0.139,-0.178,1.47,-0.58,0.6,1.031,0.052,0.287,-3.45,-2.58,0.14
1000,-0.992,-0.146,-0.182,-1.32,-0.36,1.02,1.028,0.053,0.288,-2.61,-1.83,0.12
1050,-1.004,-0.126,-0.187,0.81,-0.99,0.62,1.039,0.046,0.282,-2.52,-2.34,0.53
1100,-1.009,-0.158,-0.178,1.15,-0.23,-0.1,1.027,0.044,0.291,-2.58,-2.89,0.81
-1,0,0,0,0,0,0,0,0,0,0,0,0
