350,-0.99,-0.185,0.111,0.5,-0.68,0.6,-0.892,0.258,0.401,2.39,0.83,0.55
400,-0.991,-0.193,0.109,1.22,-0.6,-0.17,-0.888,0.233,0.394,-0.52,0.72,-0.53
450,-0.994,-0.198,0.11,0.15,-1.22,-0.35,-0.882,0.233,0.396,0.13,-0.6,-1.01
500,-0.997,-0.218,0.113,2.73,-0.81,0.04,-0.885,0.225,0.395,0.84,-2.1,-0.64
550,-0.995,-0.186,0.109,0.4,-0.53,1.18,-0.893,0.249,0.416,1.44,-2.62,0.32
600,-0.988,-0.192,0.109,3.5,-0.28,0.66,-0.9,0.239,0.4,0.16,-2.16,-0.68
650,-0.987,-0.188,0.117,2.31,-1.21,-1.46,-0.893,0.244,0.407,2.95,-1.79,0.02
700,-0.981,-0.194,0.113,2.63,-2.29,-2.22,-0.894,0.231,0.403,0.31,-2.5,0.17
750,-0.972,-0.174,0.11,7.72,-6.18,-5.91,-0.879,0.21,0.378,1.44,-4.06,1.82
800,-0.394,-0.022,-0.124,32.75,-29.83,-20.33,-0.886,0.22,0.386,-0.39,-10.97,9.63
850,0.985,-0.467,-0.092,149.62,-120.93,-60.32,-0.694,0.236,0.254,11.26,-23.56,25.03
900,2.0,-0.028,-0.669,173.73,-252.2,60.17,-0.747,0.131,-0.002,-9.98,-44.7,62.5
950,1.182,0.244,0.626,249.69,-252.2,250.7,-0.385,0.159,0.305,-29.53,-82.3,81.17
1000,0.63,1.848,1.346,249.69,-252.2,250.7,-0.367,-0.026,0.344,-53.05,-97.42,88.54
1050,-1.031,2.0,0.742,249.69,-246.78,250.7,-0.072,0.48,1.308,-86.64,-147.47,44.06
1100,-2.0,2.0,2.0,249.69,-222.9,100.75,-0.112,0.712,2.0,-89.0,-200.68,-77.12
1150,-2.0,2.0,2.0,86.99,-20.61,-249.29,-0.61,0.927,2.0,132.85,-204.51,-106.87
1200,2.0,2.0,2.0,-168.39,187.02,-249.29,-1.31,0.235,1.281,157.31,-146.56,-75.82
1250,2.0,2.0,0.282,-159.64,247.79,-249.29,-0.976,0.391,0.563,209.64,-17.21,-94.67
1300,2.0,-0.117,-2.0,83.42,75.08,-148.62,-0.784,-0.11,0.132,63.66,14.1,-148.29
1350,1.174,0.514,-0.071,58.24,-102.14,109.47,-0.486,0.413,0.503,-88.23,6.69,-23.16
1400,-0.741,0.555,0.94,73.05,-106.52,158.49,-0.491,0.475,0.732,3.94,-16.94,6.01
1450,-1.325,0.363,1.128,12.4,-103.47,126.74,-0.639,0.068,0.565,-41.27,9.49,21.47
1500,-1.595,0.72,1.007,-66.22,-77.96,81.61,-0.488,0.413,0.887,-96.72,31.96,31.82
1550,-1.45,0.069,0.716,-45.02,-30.11,61.65,-0.474,0.289,1.128,-87.02,27.73,23.33
1600,-1.333,0.441,0.43,-120.7,-18.99,81.99,-0.437,0.232,1.33,-90.76,30.59,29.88
1650,-1.184,0.333,0.437,-96.54,0.99,61.03,-0.549,0.27,1.24,-68.94,48.69,34.7
1700,-1.128,0.138,0.581,-164.37,1.65,16.04,-0.614,0.173,1.088,-42.64,66.03,33.37
1750,-1.007,0.079,0.634,-225.27,10.13,11.68,-0.603,0.209,1.009,-42.64,80.23,30.46
1800,-0.996,0.21,0.516,-183.07,25.71,8.19,-0.59,0.255,0.969,-49.11,83.15,32.97
1850,-0.836,0.146,0.402,-145.84,32.83,-9.37,-0.592,0.329,0.945,-28.4,78.37,28.52
1900,-0.841,-0.072,0.367,-130.54,24.44,-14.68,-0.608,0.296,0.845,-4.38,73.15,18.77
1950,-0.87,0.01,0.285,-114.97,22.95,-11.67,-0.634,0.24,0.762,-14.75,63.07,10.8
-1,0,0,0,0,0,0,0,0,0,0,0,0
