728,-0.889,-0.242,0.304,1.2,-0.21,-0.11,-22.644,-91.141,45.227,100.12,-250.0,15.65
780,-1.04,-0.109,0.427,1.6,0.1,0.7,-32.295,-27.771,-1.152,-250.0,249.99,-11.47
832,-1.056,-0.168,0.444,1.32,0.22,0.93,-17.883,-8.881,-51.292,80.31,137.94,-149.48
883,-1.043,-0.068,0.458,1.08,0.4,0.52,-68.619,-7.858,-12.184,-250.0,179.34,-105.9
936,-1.025,0.026,0.456,0.82,1.25,0.45,33.531,2.281,15.152,-250.0,188.31,-156.46
987,-0.996,-0.056,0.512,0.51,1.22,0.61,-20.233,18.051,9.476,-250.0,188.19,-121.13
1037,-0.975,0.009,0.535,0.21,1.02,0.75,-47.798,38.574,-1.915,-151.09,169.24,-77.11
1089,-1.013,-0.053,0.498,-0.68,0.57,0.54,-9.346,47.379,6.149,-56.69,124.34,-112.6
1140,-0.977,0.009,0.354,-1.31,0.02,0.03,1.884,63.934,-7.05,-88.83,113.06,-40.31
1192,-0.95,-0.097,0.154,-1.44,0.12,-0.58,16.716,42.145,-0.595,39.33,59.56,-35.81
1246,-0.96,-0.211,0.122,-1.3,0.1,-0.62,25.993,28.725,-1.823,40.71,-39.2,-3.56
1299,-0.921,-0.288,0.125,-1.11,-0.09,-0.11,14.74,23.857,-2.838,4.14,-30.44,9.22
1351,-0.884,-0.34,0.094,-1.01,-0.13,0.31,-7.835,7.805,2.022,1.69,5.35,11.78
1402,-0.914,-0.326,0.063,-0.98,-0.0,0.4,7.545,0.969,4.753,2.43,15.72,1.09
1454,-0.972,-0.294,0.045,-0.95,0.07,0.31,-6.905,0.931,12.65,-0.65,8.9,-1.22
1507,-1.002,-0.225,0.053,-0.93,0.08,0.3,-8.362,-0.992,5.768,-7.26,2.24,-3.56
1557,-1.006,-0.188,0.071,-0.93,0.08,0.35,-7.736,3.021,-1.495,-2.33,5.83,-5.29
-1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.262,-0.42,0.843,-0.73,0.28,0.71,7.996,4.013,-0.229,4.09,-0.76,-0.36
55,-0.25,-0.424,0.848,-0.73,0.28,0.7,7.576,2.449,0.435,4.56,-1.34,-0.64
108,-0.258,-0.417,0.841,-0.72,0.29,0.71,8.507,2.304,0.504,3.16,-2.52,-0.81
158,-0.276,-0.442,0.845,-0.73,0.31,0.72,8.514,3.006,0.893,5.27,-3.1,-3.47
210,-0.285,-0.471,0.85,-0.73,0.3,0.71,5.608,3.372,2.037,6.88,-7.13,-3.59
261,-0.279,-0.465,0.873,-0.72,0.31,0.71,3.716,2.998,2.67,15.88,-14.69,-1.66
314,-0.271,-0.451,0.873,-0.7,0.25,0.71,-2.602,5.318,0.534,23.98,-13.14,0.66
367,-0.264,-0.421,0.814,-0.72,0.28,0.71,-5.959,6.561,2.228,20.08,-11.34,6.03
419,-0.265,-0.505,0.813,-0.76,0.3,0.73,0.961,2.281,2.625,12.91,-10.76,5.7
470,-0.283,-0.465,0.757,-0.7,0.35,0.71,-0.397,0.977,1.396,-15.28,-7.11,8.73
524,-0.28,-0.51,0.749,-0.6,0.36,0.72,-2.083,2.251,-3.868,7.84,-21.03,6.81
