100,-0.966,-0.267,0.137,8.98,-2.99,-1.16,-0.896,0.208,0.361,-1.18,-2.71,-1.21
150,-0.966,-0.294,0.141,9.4,-4.15,-1.61,-0.918,0.199,0.366,-2.12,-3.91,-1.67
200,-0.977,-0.274,0.145,9.1,-4.63,-0.89,-0.92,0.203,0.372,-0.55,-2.72,-1.47
250,-0.973,-0.282,0.151,9.92,-3.36,-0.19,-0.917,0.201,0.38,-2.21,-2.0,-0.56
300,-0.969,-0.28,0.147,10.24,-3.38,0.11,-0.91,0.215,0.365,0.78,-1.77,0.2
350,-0.971,-0.274,0.141,10.9,-3.44,-0.88,-0.91,0.213,0.359,-1.43,-2.6,-0.07
400,-0.965,-0.278,0.138,10.43,-4.69,-1.86,-0.897,0.192,0.359,-0.64,-2.97,-0.53
450,-0.977,-0.281,0.154,12.14,-5.21,-1.98,-0.916,0.196,0.364,-0.96,-3.96,1.97
500,-0.954,-0.292,0.158,11.97,-4.53,-4.32,-0.95,0.187,0.371,-1.67,-3.8,3.47
550,-0.972,-0.446,0.175,13.29,2.03,-1.6,-1.094,0.102,0.414,0.62,-3.38,15.73
600,-0.67,-0.752,0.206,-2.32,27.48,26.37,-1.334,-0.124,0.458,11.89,-16.66,58.32
650,-0.255,-0.625,0.075,13.63,23.92,114.8,-1.197,-0.175,0.46,32.4,-25.5,131.94
700,-0.385,-0.428,-0.041,46.29,17.45,152.84,-0.893,-0.173,0.362,48.74,-9.55,188.71
750,-0.487,0.28,0.013,-20.98,24.96,164.81,-0.238,-0.039,0.289,64.51,10.34,196.69
800,-0.913,0.773,-0.038,40.97,8.24,146.07,0.126,0.454,0.1,20.22,-7.85,185.55
850,-1.317,0.934,0.014,45.37,-5.76,110.52,0.144,1.268,0.151,18.32,-26.49,127.78
900,-1.603,1.012,-0.013,42.05,-30.44,33.39,0.047,1.563,0.141,-11.0,-32.06,54.91
950,-1.733,0.735,0.057,12.12,-59.49,-16.38,-0.226,1.812,0.38,-49.55,-39.94,-1.85
1000,-1.544,0.654,0.197,2.89,-50.52,-77.53,-0.268,1.534,0.502,-35.62,-10.46,-62.54
1050,-1.118,0.456,0.208,-6.71,-40.41,-107.7,-0.198,1.011,0.371,-36.98,14.69,-116.31
-1,0,0,0,0,0,0,0,0,0,0,0,0
